utterance,paraphrased,empathy,distance,similarity,grammatical_errors
"I'm sorry, that must have been hard. Would you say this event happened quite recently, or are you remembering something from the more distant past? I hope you did not suffer too much from this event.","I'm sorry, that must have been hard. Would you say this event happened quite recently or are you thinking about something from a more distant past? ",2.0,15,0.9107493162155151,0
"I'm very sorry that you are going through this. Did you notice if there were unbearable emotions that came up from attempting protocol 9 (if you have attempted it), due to recent events? If this happened, I hope you didn't suffer too much from that exercise.",I'm very sorry you are going through this. Did it bother you when there were unbearable emotions that came up from attempting protocol 9 due to recent events (if you attempted it)? ,2.0,23,0.9136621356010437,0
"I'm very sorry that you are going through this. Did you notice if there were unbearable emotions that came up from attempting protocol 10 (if you have attempted it), due to past events? If this happened, I hope you didn't suffer too much from that exercise.",I'm very sorry that you are going through this. Did a bit of action arise from attempting protocol 10 (if you attempted it) due to past events if any? ,2.0,26,0.7804551124572754,0
"Thank you, I am sorry you're struggling right now and want to help. If it's okay, I'm going to ask a few questions to get a better understanding of what you're going through.","Thank you, I am sorry that you are struggling right now and want help.If it is okay, I'm going to ask a few questions to get a better understanding of what you're going through. ",2.0,7,0.9845479726791382,1
"Thank you so much for sharing, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. Do you think your childhood-self felt some negative attitudes from {}?","Thank you for sharing this, I really appreciate it. I'm in tune with your emotion and we will understand how to overcome it. Do you think your childhood-self  felt some negative attitudes from? ",2.0,6,0.9848171472549438,2
"Amazing! I am glad to hear that you are feeling positive today. I am sorry to bother you and I know it is a little bit weird, but are you interested in understanding your negative emotions you've had in the past? If you would like to proceed with our conversation, may I ask you to recall a time from your past when you had difficult emotions?","I am glad to hear that you are feeling positive today, I am sorry to disturb and I know it is a little weird but are interested in understanding your negative feelings about which you have experienced in the past? ",2.0,37,0.8502072095870972,1
"It is not easy to overcome difficult emotions. I have some tips to suggest which will help you better handle difficult events, would you like to have a look by any chance?","I have some tips to suggest which will help you better cope with difficult events, would like to have a look by chance? ",1.0,12,0.7396906614303589,0
"Thank you and welcome back. Could you tell me if you are feeling better or worse after taking this protocol? I really hope I hope the protocol helped you, but feel free to tell me if that's not the case. ","If I was to say that you are feeling better or worse after taking this protocol, I hope the protocol helped you and feel free to tell me if that's not the case. ",2.0,16,0.8661277890205383,0
Amazing! That’s great news. How about we try another one and see how we get on? ,Amazing! That’s great news  How about we try another and see how we get on? ,2.0,2,0.9896208643913269,1
"Not every protocol works for everyone, and that's okay, I would recommend  not giving up and trying again. Maybe we should sit down together and try another protocol that might be more beneficial to you? ",Not every protocol works for everyone but that's OK - I would recommend not giving up and trying again - maybe we should sit down together and try another protocol that might be more beneficial to you? ,2.0,7,0.9870682954788208,0
